,M0_raw_spread_h3,M0_raw_spread_h6,M0_raw_spread_h12,M1_slope_h3,M1_slope_h6,M1_slope_h12,M2_slope_curv_h3,M2_slope_curv_h6,M2_slope_curv_h12,M3_full_ns_h3,M3_full_ns_h6,M3_full_ns_h12,M4_db1_b2_b3_h3,M4_db1_b2_b3_h6,M4_db1_b2_b3_h12
1982-12-01,0.038168780175085494,0.0313776302521455,0.05780913644831515,0.03704490154368965,0.02949406230797253,0.05491573652112637,0.03407094430959665,0.018115152859605993,0.02585087502925133,0.00025367291036248264,5.092152543117849e-11,9.919658932508204e-13,0.037496968771120937,0.01306821017162266,0.025643475525495698
1983-01-01,0.022913854510711852,0.018428822122154975,0.04094344783116214,0.022857598384272832,0.017701678248222445,0.03925697683267483,0.025409248166171468,0.020130455997357757,0.04309940754609934,4.797629276897733e-05,4.744674751849584e-13,2.4812594867219472e-14,0.011686538636610054,0.05457984694745818,0.044428866294200745
1983-02-01,0.032764288248268304,0.026893417789251802,0.05166677816014679,0.032958105758289294,0.026239263232114323,0.05007761136305721,0.03768768463013496,0.03362378086904119,0.0642857557776047,0.00032710786050423073,4.2763782873776316e-10,7.145382779834509e-11,0.05350243712850046,0.0162369347929362,0.06300545436111468
1983-03-01,0.0602628195255613,0.05077734540989298,0.07750896134358301,0.05985007933210299,0.04936912255024495,0.07519630190303167,0.061455323464453177,0.04657608698390815,0.06301408053028154,0.0009594252777192199,3.4246146129790197e-09,9.491576647932393e-11,0.052336955535405835,0.05492009124828261,0.06355266818259551
1983-04-01,0.04284757770775749,0.035615929729062884,0.06128546676936918,0.042647542597075205,0.03455719075654309,0.05912973859443682,0.04510460644616903,0.035394706712372145,0.05584547376004052,0.0006400460851805786,2.1264955830460726e-09,1.737198675738139e-10,0.05394608892575882,0.02340663548644574,0.05500084882010846
1983-05-01,0.04762589590303048,0.039657872412738895,0.0651333516564679,0.047163392336047896,0.03834930918944465,0.06275629095489664,0.04808842714427979,0.0353059329642609,0.05137158595941348,0.00035788982863968445,1.1222767642818933e-10,1.7417559828405705e-12,0.028307061127411538,0.07144945504389541,0.053294966837127346
1983-06-01,0.05517893520155151,0.046393139874104886,0.0716111126761002,0.053969369962715515,0.04438990979307126,0.06855524353834126,0.05074747382908719,0.03131759429410531,0.03831152705446369,0.0003992466508670695,7.842441561780658e-11,3.797501391574684e-13,0.04808646968289405,0.030504867693301695,0.03837652696829777
1983-07-01,0.10271094274604897,0.0719888873761871,0.08510497349345414,0.10423742439993844,0.07148517562359963,0.08260819982927814,0.11299327034979639,0.07448658769490937,0.07111047112819226,0.2171301282117601,0.16950545307924803,0.1601188729182027,0.045670731261942744,0.07755329606591799,0.06352187596925042
1983-08-01,0.09905851893692258,0.06920016028939018,0.08224054193488595,0.09998009960733273,0.06819411579139083,0.0793510457802174,0.11835595064637638,0.07309029927540636,0.06486673108575786,0.22195459822499786,0.16407512339994867,0.14780627510093614,0.0884908074218187,0.07418314159531225,0.06281250944759756
1983-09-01,0.0826303005595111,0.05552638759672777,0.06899908303058223,0.0841610701331334,0.055103851839896974,0.06679326550120272,0.09154320237763203,0.05777443852315338,0.05712418678130724,0.16916372376219835,0.12641940491758868,0.1267500873132742,0.11868076308615405,0.05685887853985262,0.05961791705487619
1983-10-01,0.054234927463011215,0.033230294791974695,0.045757794147842895,0.05571067806177599,0.032973205486549195,0.04396458014577938,0.06025235853365559,0.034834190624208054,0.03670584158290929,0.12821547111570136,0.09332340168760689,0.09921485272657271,0.03161995073565898,0.03592841642948378,0.034292314336756176
1983-11-01,0.07648298968118515,0.050837087056459805,0.06390238070459711,0.07840336532530819,0.050771477986235644,0.06214380483543565,0.07831521779488045,0.052094586019358124,0.05562462535869851,0.1507711694837658,0.12185595873536159,0.13088127021413154,0.06907559764132432,0.052243806012809174,0.05512371078050262
1983-12-01,0.07120020172835563,0.04660645953276986,0.05952898958883562,0.07283140922290389,0.04634938494466941,0.0576303695319287,0.07625810716708022,0.0483419608967052,0.04986745279609506,0.14768222243900897,0.11531283099524114,0.12087486389941882,0.051447576065453346,0.04882763693428115,0.04791213308638317
1984-01-01,0.06535184005918356,0.041922693888352416,0.05469992425525482,0.06785466598412439,0.04240132429262058,0.05360515079478724,0.057924116364310316,0.041618315998777695,0.05191900466106009,0.12015631512129249,0.10571951586615452,0.1286799950363854,0.04866018050587094,0.0416389391316322,0.05118401846636299
1984-02-01,0.06165540475857461,0.03910965035391783,0.051653393396719455,0.0638003498331623,0.03934885166329526,0.050346795543338145,0.05805081457837478,0.0393814361578259,0.04674005756078012,0.12367852667482682,0.10463787713826173,0.12171336834246943,0.03021362124422147,0.03930427457598744,0.043687195975054556
1984-03-01,0.07955838546073363,0.053543073378089105,0.06605834337966661,0.08051788788093045,0.05274951842549782,0.06359173283432995,0.09389719399721053,0.05663878676515499,0.051683782841488765,0.17516690993901118,0.1312867372926721,0.12232866347835475,0.05839008861740156,0.056739918557175466,0.04885202040710085
1984-04-01,0.06467568424033635,0.041797762283406564,0.05378408238534692,0.06521551789373291,0.040800200908806615,0.05119733965634061,0.08424720705016303,0.04535264731387843,0.0384682341950621,0.16319033392810445,0.11317501476864267,0.09908976980153256,0.048431857331933656,0.04527883409067203,0.0360458083300411
1984-05-01,0.0502242854936956,0.03077889914433633,0.04186127789626947,0.04858823937278323,0.02836581131311565,0.037851392410852246,0.1139687749181737,0.038538994384395064,0.01832969009028389,0.20576523822696552,0.09591980534766004,0.051728332699700195,0.0386045508567624,0.038344829733976814,0.015391169620117311
1984-06-01,0.06441066194400785,0.04185905574423952,0.05325550090235232,0.06113946600379022,0.03793354768717413,0.047691320902298946,0.16635760723491227,0.054199445852183885,0.020421473925962046,0.2542580869688358,0.1082885738407271,0.046863822011333586,0.16333875939980086,0.054227748101906774,0.020514885510205527
1984-07-01,0.1327418272809367,0.10064038005799414,0.10866728589572816,0.13033082361615994,0.09676045889465817,0.10341430536281326,0.19791312953719103,0.11197424976894726,0.07211995959772478,0.28641819653459777,0.1939749358795469,0.13217490496417295,0.27416446633174685,0.11257671340300107,0.07787389689971713
1984-08-01,0.18118790010207864,0.14629984735304907,0.14820692567809135,0.1758951707728884,0.1396672405320637,0.14085864641482543,0.2838872127223179,0.16479821467867628,0.0938676683850197,0.35837999486583644,0.23744138189205077,0.1433157820361216,0.33221304250139494,0.1655323212869913,0.09789574566455511
1984-09-01,0.1557766331313999,0.12216994633816591,0.12712710177158587,0.15178738395529112,0.1167710410751655,0.12069050737639508,0.23845749258888854,0.13726502452283268,0.08077917111815525,0.2997034713690183,0.1972304872943733,0.12239216579349405,0.2646459034832437,0.13787642745403378,0.08298350506084762
1984-10-01,0.0953311094434835,0.06813324423507712,0.07814249105049689,0.0940402619145505,0.06539277589651057,0.0738939769961285,0.13956003964349684,0.07614329297723821,0.05007230747880715,0.17722465907244023,0.1116075209750641,0.07671198359555419,0.20214457018792453,0.07755589796830221,0.054600910346330155
1984-11-01,0.050462353484337245,0.03200214517220677,0.04194492382627378,0.0513827296178473,0.03147022623925644,0.04003297771892933,0.05773663739283425,0.03394740297853527,0.03130108999894068,0.08585259482750784,0.06256901887127493,0.05873723894636871,0.04049155012019027,0.03344430798209097,0.0297515035586319
1984-12-01,0.025715093598201063,0.014345031719797749,0.021877837971817686,0.026776228063337914,0.014272603542144728,0.02082115577799225,0.025923991436315182,0.014883245323387312,0.016911276104433378,0.043154178027685855,0.0326818063150882,0.036990937841840085,0.017185806423654155,0.014643262641676508,0.0159866802452092
1985-01-01,0.040540649350140893,0.024827997634404003,0.034099961263032295,0.04201961514054652,0.02484673490221955,0.03288534672641268,0.03868228371640743,0.025252534428712895,0.028596321878284276,0.05798122080676475,0.04657251943839034,0.05256146754277315,0.04495309641958427,0.02544018296806771,0.029802186927530994
1985-02-01,0.034526732791062976,0.020332906229405173,0.029150025429342634,0.035651859746507586,0.020186086149548543,0.027847001642296296,0.035549849261207536,0.02097667864184663,0.02264487555191161,0.05840410044896786,0.044445743754037155,0.04762716372153068,0.009945438331201291,0.02059851666652062,0.018402035088233813
1985-03-01,0.033812948276578915,0.019622855587896258,0.028378154154097803,0.03482622454576336,0.019422636486590737,0.027032839731885482,0.035904724789981635,0.020289667245971466,0.021477385200570145,0.05578526726072557,0.03964565877248862,0.041752877466924375,0.03721499632374479,0.0203075391421625,0.022004079193254856
1985-04-01,0.022702555239005214,0.012085089043959751,0.01923458624250429,0.024104399216762395,0.01230844537196488,0.018620830913407226,0.018170902901383155,0.011918082780113965,0.017575788519753437,0.03163880946276906,0.027127409008628253,0.0376342640060713,0.01386879988458277,0.01193241954199297,0.017049359546471438
1985-05-01,0.023800549366331032,0.012818552174943647,0.02009583726935283,0.026073037563363623,0.013590532703209717,0.020135354288671286,0.012590335698455184,0.011802055023889335,0.025040702125533356,0.021257364061592367,0.025154511435792486,0.048327440748872075,0.028319534979856485,0.011779354431566778,0.029533889248805602
1985-06-01,0.017792099230703688,0.009078055661748642,0.015103980967140922,0.01956190324486195,0.009602883766174405,0.015038860430115736,0.009615942221347921,0.008410179605303603,0.018253149249616955,0.016054365164142954,0.017962409056642425,0.035599928164299285,0.007663229546329024,0.008410927746808109,0.01789180171378206
1985-07-01,0.022539774407099675,0.012083160635880382,0.018770699864273675,0.02449971710089161,0.012680080039733836,0.018657144298422888,0.01329051333665511,0.011327728709982533,0.021940430405218137,0.021974705435144137,0.023800072535354624,0.04203101648733414,0.006565749450264793,0.01134459365964805,0.019911434045372774
1985-08-01,0.026801812736978115,0.01491516777412874,0.02195493718561797,0.02887198482883183,0.015553303651817644,0.021781184925355572,0.016966566083518583,0.014116945773290443,0.02498916470590601,0.025815207065617705,0.026332398189423713,0.04340739025689851,0.017901813768032862,0.014127683782909071,0.025597852379423778
1985-09-01,0.020094254932607112,0.010540256827060461,0.016348930015743,0.02196766276898493,0.011124787770900237,0.016298333629896564,0.011232525074249496,0.009798206490648368,0.020126134811830596,0.018354931763157247,0.02015219634603439,0.03765431243042685,0.006669216203683968,0.009776158497129884,0.018905100049561
1985-10-01,0.031412897140840085,0.018120238786266847,0.02513128298301527,0.034322155082056674,0.019315964239512224,0.025488825671124846,0.015818728774430465,0.01650910795510021,0.03483605603669143,0.02465295462350383,0.031168511825995726,0.05976802025090348,0.01677346146060602,0.01652003168214916,0.03552793301392262
1985-11-01,0.04563231772543146,0.028475570973389187,0.03625914036206052,0.04959620500285149,0.03040982842853277,0.0371082941336957,0.022459251287186996,0.02577641190870179,0.05264043784260069,0.03226797829614643,0.043079342819926196,0.08100774639448904,0.029598015599250287,0.02579418907966729,0.0552982881733837
1985-12-01,0.06713226644012253,0.04531318413471611,0.05323099072508862,0.07278024346546653,0.04863784375148752,0.05512114105154388,0.031032248957674983,0.04052687701369689,0.08274107631156119,0.04089456921399324,0.059679221091004285,0.1137334416727272,0.050947658312591265,0.04058268506729439,0.08936256654625313
1986-01-01,0.06159043696227473,0.041029519315632916,0.04880510304936893,0.06675844855720074,0.04396003995906236,0.05040177947092041,0.02911143462799404,0.03681479645597293,0.07456083462780783,0.03824886480883373,0.05420069476076902,0.10269430485921782,0.02427662885489277,0.03678875335785134,0.07347694887357864
1986-02-01,0.17011006608056284,0.13740826468132894,0.1362299292882454,0.17489346139557382,0.14080422606316,0.13776773874053067,0.13078942633187035,0.1322093088687487,0.15765286431277264,0.12655916362588848,0.1271728135252569,0.1537860226270374,0.322656655643646,0.1328531945920169,0.186978930742763
1986-03-01,0.1834502894392525,0.1506946623831366,0.14741633016449995,0.18745966047700124,0.1535105524486891,0.14850824331417434,0.15030675368946006,0.14638095417862634,0.1635232083302371,0.1305375336863101,0.12073568398621526,0.13968870905897735,0.27855351493145164,0.14701069399098615,0.18393292739214262
1986-04-01,0.15213278492989035,0.12129440264898539,0.12203724570729896,0.15600680083407703,0.1237055425593826,0.12273834879213352,0.12311586222398763,0.11767362549925237,0.13516564055680425,0.10707378485592711,0.09742694640177324,0.11618410813572211,0.11145870487290355,0.11762969013226476,0.13407001388154055
1986-05-01,0.1461158416724362,0.11637343394585564,0.11780259853240604,0.14506983782019162,0.11412286527304882,0.1144288872438971,0.17475139302963932,0.12081339961604037,0.0929833221610828,0.14443828446699208,0.0893560777906593,0.07025705031910108,0.14259682388721645,0.12075275927413742,0.08990919840594797
1986-06-01,0.1612262378065884,0.13119659383679866,0.13094772553655132,0.161531972567668,0.13027090496431298,0.12880640277312738,0.17121305724180985,0.13330911340130985,0.1162425994655843,0.1366476542276137,0.09525408766227017,0.08592065815436217,0.22423630416591217,0.13303940222318983,0.12480205540675043
1986-07-01,0.11351624701881091,0.08746529062115099,0.09253293305672494,0.11751208720814654,0.08970385617243098,0.09316998127777326,0.0858065819707699,0.08394808866178832,0.10555383445326477,0.07459538500762564,0.06989851051886126,0.09171375009897764,0.05891598634331508,0.08404530849665653,0.0998297022040025
1986-08-01,0.07316818611673682,0.052270690011179816,0.06021450806101764,0.07859998200481522,0.0555514019898309,0.062082363607291316,0.03716073903398207,0.04690546511973222,0.08800017242407626,0.033995521339320274,0.04259769716585138,0.08305153098152501,0.03716903253880151,0.046797203852287854,0.08916557370060724
1986-09-01,0.06010998019037959,0.04149047274209471,0.050031873322299955,0.06322326500308784,0.04282726257840164,0.05016323142706101,0.042240017141111995,0.0394224102944467,0.05757208317530338,0.03755500959113966,0.03409076857242211,0.05177784250734096,0.026995324090152196,0.04123612190141295,0.053903486597262004
1986-10-01,0.054567768429081044,0.03701592116195812,0.04577601287988311,0.05877575926335585,0.039238574751021514,0.046867220348395675,0.02863544106192485,0.03331309724687623,0.06403165644649801,0.02752680810482883,0.03220598032345007,0.06283206010375594,0.02193806382072898,0.03411537702698114,0.06220160249527715
1986-11-01,0.0762234375273292,0.0546799075678569,0.06359590890969503,0.08133529910761289,0.05773012933094326,0.06523250742110452,0.041919170597261725,0.049616694398206276,0.08767444610217429,0.0387379214370128,0.045529102022020075,0.08247529555857586,0.04495698213951903,0.04914839653226578,0.08978254233925081
1986-12-01,0.08833162802431688,0.06476230767135611,0.07347127021842513,0.09375477651299996,0.06815660205870902,0.07532168628646148,0.05041894041527991,0.059150496501466025,0.09912346454163456,0.0468891197809224,0.05461581205443913,0.09336922223858513,0.042052816613463016,0.0602211392464121,0.09747769752416868
1987-01-01,0.08532305602706791,0.06204649589845332,0.07098134546941656,0.09109587328303714,0.06573240280656893,0.07313632970461446,0.045219212130162896,0.055850573120811986,0.09976025183048931,0.04278095905318206,0.05290999324627217,0.09547982314354125,0.04030810226720866,0.056361691816173086,0.09907844639058666
1987-02-01,0.07714519574209372,0.05521945730142736,0.06407620303759543,0.0820697938660877,0.05814011342791833,0.06558502456621026,0.043878197967712904,0.05025029153856667,0.08539458457170168,0.040580588520594554,0.04617308841197442,0.07992551312417773,0.04032923254133119,0.05054489410593879,0.08520772966482354
1987-03-01,0.0691397109918965,0.0487292423113705,0.057371976001745026,0.07407084722273263,0.05163392651381734,0.05894661859530363,0.0366013591853104,0.0437732098561094,0.07936568819086204,0.036391926450684176,0.04423378702584709,0.07940169869861768,0.02191981183097981,0.04572743789236798,0.07789578010401281
1987-04-01,0.05021984317008822,0.033633353942389074,0.041870668443160855,0.05172749748863773,0.03379383111462728,0.04093201227173105,0.04716740983752257,0.03375026926451421,0.03820804187655328,0.04386764768634062,0.03072019570441744,0.03520001990177288,0.026662816879482364,0.03547255718773582,0.03718849236137305
1987-05-01,0.05147030933770582,0.03468247509850338,0.042755421154625654,0.05221573787365467,0.03424222123515497,0.041212491502897707,0.05759128452253166,0.03608534266051963,0.0341816374847093,0.05274872785401594,0.0318794063292652,0.030661194282583026,0.04135923571515393,0.03714552237686951,0.033578088369929295
1987-06-01,0.04965834171085014,0.03326815775318569,0.04112593683366799,0.05069690882860574,0.03307487302643085,0.03986447463345277,0.05192153128664139,0.03416088563051079,0.03473087634985726,0.04771262023539069,0.030448535608869252,0.0314360926401429,0.04639626105815705,0.034386732622214804,0.034638161039149025
